gasoline,liquidtotal,coke
0.43133037,0.828690246,0.077026957
0.432290022,0.831105661,0.074889606
0.431484359,0.832590546,0.073800261
0.431076433,0.836388106,0.068671621
0.430844716,0.839636567,0.06296847
0.431494452,0.840975083,0.059674601
0.431987838,0.842234148,0.059009155
0.432778598,0.842486624,0.06000495
0.432832455,0.843542205,0.059258882
0.433150221,0.842098174,0.060106051
0.433013423,0.839064307,0.06335808
0.433013039,0.841930842,0.060521354
0.432641429,0.842064202,0.060524605
0.432131723,0.840418048,0.061837345
0.432061281,0.838234127,0.064222344
0.432761731,0.838538079,0.063775324
0.434232619,0.846425439,0.055699953
0.433776458,0.844434794,0.057562575
0.431416959,0.842653535,0.059626602
0.429225234,0.837551425,0.064993839
0.430758738,0.842656223,0.059769041
0.432162525,0.847968179,0.053865585
0.434275888,0.85128157,0.050380023
0.433881342,0.852584693,0.04884695
0.43526326,0.850951687,0.050267757
0.43353097,0.84737521,0.055110978
0.430924387,0.840794513,0.06410209
0.427831947,0.837550753,0.069816768
0.426313368,0.834746921,0.07381872
0.415458496,0.821781401,0.086555246
0.40450918,0.810249939,0.097728013
0.392995521,0.800341457,0.10785798
0.39265344,0.805627614,0.103049144
0.392538897,0.807708016,0.101662063
0.392851869,0.80747769,0.100918871
0.393897316,0.803324018,0.104306815
0.394844769,0.801087568,0.104775493
0.396810074,0.802561149,0.102794105
0.397398786,0.812422738,0.092434768
0.398445834,0.81510612,0.090166557
0.398924961,0.818364833,0.087004471
0.399759843,0.813831125,0.091852401
0.399034132,0.808671428,0.09763412
0.398120648,0.801348037,0.104985149
0.396961361,0.799841574,0.106201516
0.395466086,0.797830072,0.107476604
0.393569164,0.797209538,0.107762536
0.392496558,0.793670612,0.110710988
0.393840307,0.799780494,0.104455454
0.395443806,0.807261526,0.096818991
0.396432367,0.810631859,0.093835635
0.396769285,0.811269458,0.094609899
0.399195695,0.81007408,0.09820292
0.400149044,0.807697362,0.101034168
0.401894881,0.807916039,0.099412486
0.401938155,0.812646537,0.092637944
0.401836912,0.816108576,0.088818669
0.401362946,0.819458878,0.085801151
0.400097603,0.818006624,0.086654334
0.4007938,0.816329542,0.087662036
0.400799616,0.814428783,0.088751594
